,Name,objType
1500,224960,Star
1501,117833,Star
1502,107199,Star
1503,1967,Star
1504,170141,Star
1505,193680,Star
1506,187796,Star
1507,257937,Star
1508,257498,Star
1509,201433,Star
1510,162220,Star
1511,177940,Star
1512,152476,Star
1513,149026,Star
1514,18242,Star
1515,224490,Star
1516,202012,Star
1517,31996,Star
1518,103483,Star
1519,148206,Star
1520,152276,Star
1521,109914,Star
1522,39881,Star
1523,92763,Star
1524,186686,Star
1525,64379,Star
1526,82901,Star
1527,194636,Star
1528,222561,Star
1529,14028,Star
1530,27490,Star
1531,84748,Star
1532,12021,Star
1533,138268,Star
1534,12211,Star
1535,2051,Star
1536,73603,Star
1537,136753,Star
1538,141850,Star
1539,109729,Star
1540,120499,Star
1541,128609,Star
1542,34019,Star
1543,220105,Star
1544,196094,Star
1545,143454,Star
1546,39816,Star
1547,224960,Star
1548,117833,Star
1549,107199,Star
1550,1967,Star
1551,170141,Star
1552,193680,Star
1553,187796,Star
1554,257937,Star
1555,257498,Star
1556,201433,Star
1557,162220,Star
1558,177940,Star
1559,152476,Star
1560,149026,Star
1561,18242,Star
1562,224490,Star
1563,202012,Star
1564,31996,Star
1565,103483,Star
1566,148206,Star
1567,152276,Star
1568,109914,Star
1569,39881,Star
1570,92763,Star
1571,186686,Star
1572,64379,Star
1573,82901,Star
1574,194636,Star
1575,222561,Star
1576,14028,Star
1577,27490,Star
1578,84748,Star
1579,12021,Star
1580,138268,Star
1581,12211,Star
1582,2051,Star
1583,73603,Star
1584,136753,Star
1585,141850,Star
1586,109729,Star
1587,120499,Star
1588,128609,Star
1589,34019,Star
1590,220105,Star
1591,196094,Star
1592,143454,Star
1593,39816,Star
1594,224960,Star
1595,117833,Star
1596,107199,Star
1597,1967,Star
1598,170141,Star
1599,193680,Star
1600,187796,Star
1601,257937,Star
1602,257498,Star
1603,201433,Star
1604,162220,Star
1605,177940,Star
1606,152476,Star
1607,149026,Star
1608,18242,Star
1609,224490,Star
1610,202012,Star
1611,31996,Star
1612,103483,Star
1613,148206,Star
1614,152276,Star
1615,109914,Star
1616,39881,Star
1617,92763,Star
1618,186686,Star
1619,64379,Star
1620,82901,Star
1621,194636,Star
1622,222561,Star
1623,14028,Star
1624,27490,Star
1625,84748,Star
1626,12021,Star
1627,138268,Star
1628,12211,Star
1629,2051,Star
1630,73603,Star
1631,136753,Star
1632,141850,Star
1633,109729,Star
1634,120499,Star
1635,128609,Star
1636,34019,Star
1637,220105,Star
1638,196094,Star
1639,143454,Star
1640,39816,Star
1641,224960,Star
1642,117833,Star
1643,107199,Star
1644,1967,Star
1645,170141,Star
1646,193680,Star
1647,187796,Star
1648,257937,Star
1649,257498,Star
1650,201433,Star
1651,162220,Star
1652,177940,Star
1653,152476,Star
1654,149026,Star
1655,18242,Star
1656,224490,Star
1657,202012,Star
1658,31996,Star
1659,103483,Star
1660,148206,Star
1661,152276,Star
1662,109914,Star
1663,39881,Star
1664,92763,Star
1665,186686,Star
1666,64379,Star
1667,82901,Star
1668,194636,Star
1669,222561,Star
1670,14028,Star
1671,27490,Star
1672,84748,Star
1673,12021,Star
1674,138268,Star
1675,12211,Star
1676,2051,Star
1677,73603,Star
1678,136753,Star
1679,141850,Star
1680,109729,Star
1681,120499,Star
1682,128609,Star
1683,34019,Star
1684,220105,Star
1685,196094,Star
1686,143454,Star
1687,39816,Star
1688,224960,Star
1689,117833,Star
1690,107199,Star
1691,1967,Star
1692,170141,Star
1693,193680,Star
1694,187796,Star
1695,257937,Star
1696,257498,Star
1697,201433,Star
1698,162220,Star
1699,177940,Star
1700,152476,Star
1701,149026,Star
1702,18242,Star
1703,224490,Star
1704,202012,Star
1705,31996,Star
1706,103483,Star
1707,148206,Star
1708,152276,Star
1709,109914,Star
1710,39881,Star
1711,92763,Star
1712,186686,Star
1713,64379,Star
1714,82901,Star
1715,194636,Star
1716,222561,Star
1717,14028,Star
1718,27490,Star
1719,84748,Star
1720,12021,Star
1721,138268,Star
1722,12211,Star
1723,2051,Star
1724,73603,Star
1725,136753,Star
1726,141850,Star
1727,109729,Star
1728,120499,Star
1729,128609,Star
1730,34019,Star
1731,220105,Star
1732,196094,Star
1733,143454,Star
1734,39816,Star
1735,224960,Star
1736,117833,Star
1737,107199,Star
1738,1967,Star
1739,170141,Star
1740,193680,Star
1741,187796,Star
1742,257937,Star
1743,257498,Star
1744,201433,Star
1745,162220,Star
1746,177940,Star
1747,152476,Star
1748,149026,Star
1749,18242,Star
1750,224490,Star
1751,202012,Star
1752,31996,Star
1753,103483,Star
1754,148206,Star
1755,152276,Star
1756,109914,Star
1757,39881,Star
1758,92763,Star
1759,186686,Star
1760,64379,Star
1761,82901,Star
1762,194636,Star
1763,222561,Star
1764,14028,Star
1765,27490,Star
1766,84748,Star
1767,12021,Star
1768,138268,Star
1769,12211,Star
1770,2051,Star
1771,73603,Star
1772,136753,Star
1773,141850,Star
1774,109729,Star
1775,120499,Star
1776,128609,Star
1777,34019,Star
1778,220105,Star
1779,196094,Star
1780,143454,Star
1781,39816,Star
1782,224960,Star
1783,117833,Star
1784,107199,Star
1785,1967,Star
1786,170141,Star
1787,193680,Star
1788,187796,Star
1789,257937,Star
1790,257498,Star
1791,201433,Star
1792,162220,Star
1793,177940,Star
1794,152476,Star
1795,149026,Star
1796,18242,Star
1797,224490,Star
1798,202012,Star
1799,31996,Star
1800,103483,Star
1801,148206,Star
1802,152276,Star
1803,109914,Star
1804,39881,Star
1805,92763,Star
1806,186686,Star
1807,64379,Star
1808,82901,Star
1809,194636,Star
1810,222561,Star
1811,14028,Star
1812,27490,Star
1813,84748,Star
1814,12021,Star
1815,138268,Star
1816,12211,Star
1817,2051,Star
1818,73603,Star
1819,136753,Star
1820,141850,Star
1821,109729,Star
1822,120499,Star
1823,128609,Star
1824,34019,Star
1825,220105,Star
1826,196094,Star
1827,143454,Star
1828,39816,Star
1829,224960,Star
1830,117833,Star
1831,107199,Star
1832,1967,Star
1833,170141,Star
1834,193680,Star
1835,187796,Star
1836,257937,Star
1837,257498,Star
1838,201433,Star
1839,162220,Star
1840,177940,Star
1841,152476,Star
1842,149026,Star
1843,18242,Star
1844,224490,Star
1845,202012,Star
1846,31996,Star
1847,103483,Star
1848,148206,Star
1849,152276,Star
1850,109914,Star
1851,39881,Star
1852,92763,Star
1853,186686,Star
1854,64379,Star
1855,82901,Star
1856,194636,Star
1857,222561,Star
1858,14028,Star
1859,27490,Star
1860,84748,Star
1861,12021,Star
1862,138268,Star
1863,12211,Star
1864,2051,Star
1865,73603,Star
1866,136753,Star
1867,141850,Star
1868,109729,Star
1869,120499,Star
1870,128609,Star
1871,34019,Star
1872,220105,Star
1873,196094,Star
1874,143454,Star
1875,39816,Star
1876,224960,Star
1877,117833,Star
1878,107199,Star
1879,1967,Star
1880,170141,Star
1881,193680,Star
1882,187796,Star
1883,257937,Star
1884,257498,Star
1885,201433,Star
1886,162220,Star
1887,177940,Star
1888,152476,Star
1889,149026,Star
1890,18242,Star
1891,224490,Star
1892,202012,Star
1893,31996,Star
1894,103483,Star
1895,148206,Star
1896,152276,Star
1897,109914,Star
1898,39881,Star
1899,92763,Star
1900,186686,Star
1901,64379,Star
1902,82901,Star
1903,194636,Star
1904,222561,Star
1905,14028,Star
1906,27490,Star
1907,84748,Star
1908,12021,Star
1909,138268,Star
1910,12211,Star
1911,2051,Star
1912,73603,Star
1913,136753,Star
1914,141850,Star
1915,109729,Star
1916,120499,Star
1917,128609,Star
1918,34019,Star
1919,220105,Star
1920,196094,Star
1921,143454,Star
1922,39816,Star
1923,224960,Star
1924,117833,Star
1925,107199,Star
1926,1967,Star
1927,170141,Star
1928,193680,Star
1929,187796,Star
1930,257937,Star
1931,257498,Star
1932,201433,Star
1933,162220,Star
1934,177940,Star
1935,152476,Star
1936,149026,Star
1937,18242,Star
1938,224490,Star
1939,202012,Star
1940,31996,Star
1941,103483,Star
1942,148206,Star
1943,152276,Star
1944,109914,Star
1945,39881,Star
1946,92763,Star
1947,186686,Star
1948,64379,Star
1949,82901,Star
1950,194636,Star
1951,222561,Star
1952,14028,Star
1953,27490,Star
1954,84748,Star
1955,12021,Star
1956,138268,Star
1957,12211,Star
1958,2051,Star
1959,73603,Star
1960,136753,Star
1961,141850,Star
1962,109729,Star
1963,120499,Star
1964,128609,Star
1965,34019,Star
1966,220105,Star
1967,196094,Star
1968,143454,Star
1969,39816,Star
1970,224960,Star
1971,117833,Star
1972,107199,Star
1973,1967,Star
1974,170141,Star
1975,193680,Star
1976,187796,Star
1977,257937,Star
1978,257498,Star
1979,201433,Star
1980,162220,Star
1981,177940,Star
1982,152476,Star
1983,149026,Star
1984,18242,Star
1985,224490,Star
1986,202012,Star
1987,31996,Star
1988,103483,Star
1989,148206,Star
1990,152276,Star
1991,109914,Star
1992,39881,Star
1993,92763,Star
1994,186686,Star
1995,64379,Star
1996,82901,Star
1997,194636,Star
1998,222561,Star
1999,14028,Star
2000,27490,Star
2001,84748,Star
2002,12021,Star
2003,138268,Star
2004,12211,Star
2005,2051,Star
2006,73603,Star
2007,136753,Star
2008,141850,Star
2009,109729,Star
2010,120499,Star
2011,128609,Star
2012,34019,Star
2013,220105,Star
2014,196094,Star
2015,143454,Star
2016,39816,Star
2017,224960,Star
2018,117833,Star
2019,107199,Star
2020,1967,Star
2021,170141,Star
2022,193680,Star
2023,187796,Star
2024,257937,Star
2025,257498,Star
2026,201433,Star
2027,162220,Star
2028,177940,Star
2029,152476,Star
2030,149026,Star
2031,18242,Star
2032,224490,Star
2033,202012,Star
2034,31996,Star
2035,103483,Star
2036,148206,Star
2037,152276,Star
2038,109914,Star
2039,39881,Star
2040,92763,Star
2041,186686,Star
2042,64379,Star
2043,82901,Star
2044,194636,Star
2045,222561,Star
2046,14028,Star
2047,27490,Star
2048,84748,Star
2049,12021,Star
2050,138268,Star
2051,12211,Star
2052,2051,Star
2053,73603,Star
2054,136753,Star
2055,141850,Star
2056,109729,Star
2057,120499,Star
2058,128609,Star
2059,34019,Star
2060,220105,Star
2061,196094,Star
2062,143454,Star
2063,39816,Star
2064,224960,Star
2065,117833,Star
2066,107199,Star
2067,1967,Star
2068,170141,Star
2069,193680,Star
2070,187796,Star
2071,257937,Star
2072,257498,Star
2073,201433,Star
2074,162220,Star
2075,177940,Star
2076,152476,Star
2077,149026,Star
2078,18242,Star
2079,224490,Star
2080,202012,Star
2081,31996,Star
2082,103483,Star
2083,148206,Star
2084,152276,Star
2085,109914,Star
2086,39881,Star
2087,92763,Star
2088,186686,Star
2089,64379,Star
2090,82901,Star
2091,194636,Star
2092,222561,Star
2093,14028,Star
2094,27490,Star
2095,84748,Star
2096,12021,Star
2097,138268,Star
2098,12211,Star
2099,2051,Star
2100,73603,Star
2101,136753,Star
2102,141850,Star
2103,109729,Star
2104,120499,Star
2105,128609,Star
2106,34019,Star
2107,220105,Star
2108,196094,Star
2109,143454,Star
2110,39816,Star
2111,224960,Star
2112,117833,Star
2113,107199,Star
2114,1967,Star
2115,170141,Star
2116,193680,Star
2117,187796,Star
2118,257937,Star
2119,257498,Star
2120,201433,Star
2121,162220,Star
2122,177940,Star
2123,152476,Star
2124,149026,Star
2125,18242,Star
2126,224490,Star
2127,202012,Star
2128,31996,Star
2129,103483,Star
2130,148206,Star
2131,152276,Star
2132,109914,Star
2133,39881,Star
2134,92763,Star
2135,186686,Star
2136,64379,Star
2137,82901,Star
2138,194636,Star
2139,222561,Star
2140,14028,Star
2141,27490,Star
2142,84748,Star
2143,12021,Star
2144,138268,Star
2145,12211,Star
2146,2051,Star
2147,73603,Star
2148,136753,Star
2149,141850,Star
2150,109729,Star
2151,120499,Star
2152,128609,Star
2153,34019,Star
2154,220105,Star
2155,196094,Star
2156,143454,Star
2157,39816,Star
2158,224960,Star
2159,117833,Star
2160,107199,Star
2161,1967,Star
2162,170141,Star
2163,193680,Star
2164,187796,Star
2165,257937,Star
2166,257498,Star
2167,201433,Star
2168,162220,Star
2169,177940,Star
2170,152476,Star
2171,149026,Star
2172,18242,Star
2173,224490,Star
2174,202012,Star
2175,31996,Star
2176,103483,Star
2177,148206,Star
2178,152276,Star
2179,109914,Star
2180,39881,Star
2181,92763,Star
2182,186686,Star
2183,64379,Star
2184,82901,Star
2185,194636,Star
2186,222561,Star
2187,14028,Star
2188,27490,Star
2189,84748,Star
2190,12021,Star
2191,138268,Star
2192,12211,Star
2193,2051,Star
2194,73603,Star
2195,136753,Star
2196,141850,Star
2197,109729,Star
2198,120499,Star
2199,128609,Star
2200,34019,Star
2201,220105,Star
2202,196094,Star
2203,143454,Star
2204,39816,Star
2205,224960,Star
2206,117833,Star
2207,107199,Star
2208,1967,Star
2209,170141,Star
2210,193680,Star
2211,187796,Star
2212,257937,Star
2213,257498,Star
2214,201433,Star
2215,162220,Star
2216,177940,Star
2217,152476,Star
2218,149026,Star
2219,18242,Star
2220,224490,Star
2221,202012,Star
2222,31996,Star
2223,103483,Star
2224,148206,Star
2225,152276,Star
2226,109914,Star
2227,39881,Star
2228,92763,Star
2229,186686,Star
2230,64379,Star
2231,82901,Star
2232,194636,Star
2233,222561,Star
2234,14028,Star
2235,27490,Star
2236,84748,Star
2237,12021,Star
2238,138268,Star
2239,12211,Star
2240,2051,Star
2241,73603,Star
2242,136753,Star
2243,141850,Star
2244,109729,Star
2245,120499,Star
2246,128609,Star
2247,34019,Star
2248,220105,Star
2249,196094,Star
2250,143454,Star
2251,39816,Star
2252,224960,Star
2253,117833,Star
2254,107199,Star
2255,1967,Star
2256,170141,Star
2257,193680,Star
2258,187796,Star
2259,257937,Star
2260,257498,Star
2261,201433,Star
2262,162220,Star
2263,177940,Star
2264,152476,Star
2265,149026,Star
2266,18242,Star
2267,224490,Star
2268,202012,Star
2269,31996,Star
2270,103483,Star
2271,148206,Star
2272,152276,Star
2273,109914,Star
2274,39881,Star
2275,92763,Star
2276,186686,Star
2277,64379,Star
2278,82901,Star
2279,194636,Star
2280,222561,Star
2281,14028,Star
2282,27490,Star
2283,84748,Star
2284,12021,Star
2285,138268,Star
2286,12211,Star
2287,2051,Star
2288,73603,Star
2289,136753,Star
2290,141850,Star
2291,109729,Star
2292,120499,Star
2293,128609,Star
2294,34019,Star
2295,220105,Star
2296,196094,Star
2297,143454,Star
2298,39816,Star
2299,224960,Star
2300,117833,Star
2301,107199,Star
2302,1967,Star
2303,170141,Star
2304,193680,Star
2305,187796,Star
2306,257937,Star
2307,257498,Star
2308,201433,Star
2309,162220,Star
2310,177940,Star
2311,152476,Star
2312,149026,Star
2313,18242,Star
2314,224490,Star
2315,202012,Star
2316,31996,Star
2317,103483,Star
2318,148206,Star
2319,152276,Star
2320,109914,Star
2321,39881,Star
2322,92763,Star
2323,186686,Star
2324,64379,Star
2325,82901,Star
2326,194636,Star
2327,222561,Star
2328,14028,Star
2329,27490,Star
2330,84748,Star
2331,12021,Star
2332,138268,Star
2333,12211,Star
2334,2051,Star
2335,73603,Star
2336,136753,Star
2337,141850,Star
2338,109729,Star
2339,120499,Star
2340,128609,Star
2341,34019,Star
2342,220105,Star
2343,196094,Star
2344,143454,Star
2345,39816,Star
2346,224960,Star
2347,117833,Star
2348,107199,Star
2349,1967,Star
2350,170141,Star
2351,193680,Star
2352,187796,Star
2353,257937,Star
2354,257498,Star
2355,201433,Star
2356,162220,Star
2357,177940,Star
2358,152476,Star
2359,149026,Star
2360,18242,Star
2361,224490,Star
2362,202012,Star
2363,31996,Star
2364,103483,Star
2365,148206,Star
2366,152276,Star
2367,109914,Star
2368,39881,Star
2369,92763,Star
2370,186686,Star
2371,64379,Star
2372,82901,Star
2373,194636,Star
2374,222561,Star
2375,14028,Star
2376,27490,Star
2377,84748,Star
2378,12021,Star
2379,138268,Star
2380,12211,Star
2381,2051,Star
2382,73603,Star
2383,136753,Star
2384,141850,Star
2385,109729,Star
2386,120499,Star
2387,128609,Star
2388,34019,Star
2389,220105,Star
2390,196094,Star
2391,143454,Star
2392,39816,Star
2393,224960,Star
2394,117833,Star
2395,107199,Star
2396,1967,Star
2397,170141,Star
2398,193680,Star
2399,187796,Star
2400,257937,Star
2401,257498,Star
2402,201433,Star
2403,162220,Star
2404,177940,Star
2405,152476,Star
2406,149026,Star
2407,18242,Star
2408,224490,Star
2409,202012,Star
2410,31996,Star
2411,103483,Star
2412,148206,Star
2413,152276,Star
2414,109914,Star
2415,39881,Star
2416,92763,Star
2417,186686,Star
2418,64379,Star
2419,82901,Star
2420,194636,Star
2421,222561,Star
2422,14028,Star
2423,27490,Star
2424,84748,Star
2425,12021,Star
2426,138268,Star
2427,12211,Star
2428,2051,Star
2429,73603,Star
2430,136753,Star
2431,141850,Star
2432,109729,Star
2433,120499,Star
2434,128609,Star
2435,34019,Star
2436,220105,Star
2437,196094,Star
2438,143454,Star
2439,39816,Star
2440,224960,Star
2441,117833,Star
2442,107199,Star
2443,1967,Star
2444,170141,Star
2445,193680,Star
2446,187796,Star
2447,257937,Star
2448,257498,Star
2449,201433,Star
2450,162220,Star
2451,177940,Star
2452,152476,Star
2453,149026,Star
2454,18242,Star
2455,224490,Star
2456,202012,Star
2457,31996,Star
2458,103483,Star
2459,148206,Star
2460,152276,Star
2461,109914,Star
2462,39881,Star
2463,92763,Star
2464,186686,Star
2465,64379,Star
2466,82901,Star
2467,194636,Star
2468,222561,Star
2469,14028,Star
2470,27490,Star
2471,84748,Star
2472,12021,Star
2473,138268,Star
2474,12211,Star
2475,2051,Star
2476,73603,Star
2477,136753,Star
2478,141850,Star
2479,109729,Star
2480,120499,Star
2481,128609,Star
2482,34019,Star
2483,220105,Star
2484,196094,Star
2485,143454,Star
2486,39816,Star
2487,224960,Star
2488,117833,Star
2489,107199,Star
2490,1967,Star
2491,170141,Star
2492,193680,Star
2493,187796,Star
2494,257937,Star
2495,257498,Star
2496,201433,Star
2497,162220,Star
2498,177940,Star
2499,152476,Star
2500,149026,Star
2501,18242,Star
2502,224490,Star
2503,202012,Star
2504,31996,Star
2505,103483,Star
2506,148206,Star
2507,152276,Star
2508,109914,Star
2509,39881,Star
2510,92763,Star
2511,186686,Star
2512,64379,Star
2513,82901,Star
2514,194636,Star
2515,222561,Star
2516,14028,Star
2517,27490,Star
2518,84748,Star
2519,12021,Star
2520,138268,Star
2521,12211,Star
2522,2051,Star
2523,73603,Star
2524,136753,Star
2525,141850,Star
2526,109729,Star
2527,120499,Star
2528,128609,Star
2529,34019,Star
2530,220105,Star
2531,196094,Star
2532,143454,Star
2533,39816,Star
2534,224960,Star
2535,117833,Star
2536,107199,Star
2537,1967,Star
2538,170141,Star
2539,193680,Star
2540,187796,Star
2541,257937,Star
2542,257498,Star
2543,201433,Star
2544,162220,Star
2545,177940,Star
2546,152476,Star
2547,149026,Star
2548,18242,Star
2549,224490,Star
2550,202012,Star
2551,31996,Star
2552,103483,Star
2553,148206,Star
2554,152276,Star
2555,109914,Star
2556,39881,Star
2557,92763,Star
2558,186686,Star
2559,64379,Star
2560,82901,Star
2561,194636,Star
2562,222561,Star
2563,14028,Star
2564,27490,Star
2565,84748,Star
2566,12021,Star
2567,138268,Star
2568,12211,Star
2569,2051,Star
2570,73603,Star
2571,136753,Star
2572,141850,Star
2573,109729,Star
2574,120499,Star
2575,128609,Star
2576,34019,Star
2577,220105,Star
2578,196094,Star
2579,143454,Star
2580,39816,Star
2581,224960,Star
2582,117833,Star
2583,107199,Star
2584,1967,Star
2585,170141,Star
2586,193680,Star
2587,187796,Star
2588,257937,Star
2589,257498,Star
2590,201433,Star
2591,162220,Star
2592,177940,Star
2593,152476,Star
2594,149026,Star
2595,18242,Star
2596,224490,Star
2597,202012,Star
2598,31996,Star
2599,103483,Star
2600,148206,Star
2601,152276,Star
2602,109914,Star
2603,39881,Star
2604,92763,Star
2605,186686,Star
2606,64379,Star
2607,82901,Star
2608,194636,Star
2609,222561,Star
2610,14028,Star
2611,27490,Star
2612,84748,Star
2613,12021,Star
2614,138268,Star
2615,12211,Star
2616,2051,Star
2617,73603,Star
2618,136753,Star
2619,141850,Star
2620,109729,Star
2621,120499,Star
2622,128609,Star
2623,34019,Star
2624,220105,Star
2625,196094,Star
2626,143454,Star
2627,39816,Star
2628,224960,Star
2629,117833,Star
2630,107199,Star
2631,1967,Star
2632,170141,Star
2633,193680,Star
2634,187796,Star
2635,257937,Star
2636,257498,Star
2637,201433,Star
2638,162220,Star
2639,177940,Star
2640,152476,Star
2641,149026,Star
2642,18242,Star
2643,224490,Star
2644,202012,Star
2645,31996,Star
2646,103483,Star
2647,148206,Star
2648,152276,Star
2649,109914,Star
2650,39881,Star
2651,92763,Star
2652,186686,Star
2653,64379,Star
2654,82901,Star
2655,194636,Star
2656,222561,Star
2657,14028,Star
2658,27490,Star
2659,84748,Star
2660,12021,Star
2661,138268,Star
2662,12211,Star
2663,2051,Star
2664,73603,Star
2665,136753,Star
2666,141850,Star
2667,109729,Star
2668,120499,Star
2669,128609,Star
2670,34019,Star
2671,220105,Star
2672,196094,Star
2673,143454,Star
2674,39816,Star
2675,224960,Star
2676,117833,Star
2677,107199,Star
2678,1967,Star
2679,170141,Star
2680,193680,Star
2681,187796,Star
2682,257937,Star
2683,257498,Star
2684,201433,Star
2685,162220,Star
2686,177940,Star
2687,152476,Star
2688,149026,Star
2689,18242,Star
2690,224490,Star
2691,202012,Star
2692,31996,Star
2693,103483,Star
2694,148206,Star
2695,152276,Star
2696,109914,Star
2697,39881,Star
2698,92763,Star
2699,186686,Star
2700,64379,Star
2701,82901,Star
2702,194636,Star
2703,222561,Star
2704,14028,Star
2705,27490,Star
2706,84748,Star
2707,12021,Star
2708,138268,Star
2709,12211,Star
2710,2051,Star
2711,73603,Star
2712,136753,Star
2713,141850,Star
2714,109729,Star
2715,120499,Star
2716,128609,Star
2717,34019,Star
2718,220105,Star
2719,196094,Star
2720,143454,Star
2721,39816,Star
2722,224960,Star
2723,117833,Star
2724,107199,Star
2725,1967,Star
2726,170141,Star
2727,193680,Star
2728,187796,Star
2729,257937,Star
2730,257498,Star
2731,201433,Star
2732,162220,Star
2733,177940,Star
2734,152476,Star
2735,149026,Star
2736,18242,Star
2737,224490,Star
2738,202012,Star
2739,31996,Star
2740,103483,Star
2741,148206,Star
2742,152276,Star
2743,109914,Star
2744,39881,Star
2745,92763,Star
2746,186686,Star
2747,64379,Star
2748,82901,Star
2749,194636,Star
2750,222561,Star
2751,14028,Star
2752,27490,Star
2753,84748,Star
2754,12021,Star
2755,138268,Star
2756,12211,Star
2757,2051,Star
2758,73603,Star
2759,136753,Star
2760,141850,Star
2761,109729,Star
2762,120499,Star
2763,128609,Star
2764,34019,Star
2765,220105,Star
2766,196094,Star
2767,143454,Star
2768,39816,Star
2769,224960,Star
2770,117833,Star
2771,107199,Star
2772,1967,Star
2773,170141,Star
2774,193680,Star
2775,187796,Star
2776,257937,Star
2777,257498,Star
2778,201433,Star
2779,162220,Star
2780,177940,Star
2781,152476,Star
2782,149026,Star
2783,18242,Star
2784,224490,Star
2785,202012,Star
2786,31996,Star
2787,103483,Star
2788,148206,Star
2789,152276,Star
2790,109914,Star
2791,39881,Star
2792,92763,Star
2793,186686,Star
2794,64379,Star
2795,82901,Star
2796,194636,Star
2797,222561,Star
2798,14028,Star
2799,27490,Star
2800,84748,Star
2801,12021,Star
2802,138268,Star
2803,12211,Star
2804,2051,Star
2805,73603,Star
2806,136753,Star
2807,141850,Star
2808,109729,Star
2809,120499,Star
2810,128609,Star
2811,34019,Star
2812,220105,Star
2813,196094,Star
2814,143454,Star
2815,39816,Star
2816,224960,Star
2817,117833,Star
2818,107199,Star
2819,1967,Star
2820,170141,Star
2821,193680,Star
2822,187796,Star
2823,257937,Star
2824,257498,Star
2825,201433,Star
2826,162220,Star
2827,177940,Star
2828,152476,Star
2829,149026,Star
2830,18242,Star
2831,224490,Star
2832,202012,Star
2833,31996,Star
2834,103483,Star
2835,148206,Star
2836,152276,Star
2837,109914,Star
2838,39881,Star
2839,92763,Star
2840,186686,Star
2841,64379,Star
2842,82901,Star
2843,194636,Star
2844,222561,Star
2845,14028,Star
2846,27490,Star
2847,84748,Star
2848,12021,Star
2849,138268,Star
2850,12211,Star
2851,2051,Star
2852,73603,Star
2853,136753,Star
2854,141850,Star
2855,109729,Star
2856,120499,Star
2857,128609,Star
2858,34019,Star
2859,220105,Star
2860,196094,Star
2861,143454,Star
2862,39816,Star
2863,224960,Star
2864,117833,Star
2865,107199,Star
2866,1967,Star
2867,170141,Star
2868,193680,Star
2869,187796,Star
2870,257937,Star
2871,257498,Star
2872,201433,Star
2873,162220,Star
2874,177940,Star
2875,152476,Star
2876,149026,Star
2877,18242,Star
2878,224490,Star
2879,202012,Star
2880,31996,Star
2881,103483,Star
2882,148206,Star
2883,152276,Star
2884,109914,Star
2885,39881,Star
2886,92763,Star
2887,186686,Star
2888,64379,Star
2889,82901,Star
2890,194636,Star
2891,222561,Star
2892,14028,Star
2893,27490,Star
2894,84748,Star
2895,12021,Star
2896,138268,Star
2897,12211,Star
2898,2051,Star
2899,73603,Star
2900,136753,Star
2901,141850,Star
2902,109729,Star
2903,120499,Star
2904,128609,Star
2905,34019,Star
2906,220105,Star
2907,196094,Star
2908,143454,Star
2909,39816,Star
2910,224960,Star
2911,117833,Star
2912,107199,Star
2913,1967,Star
2914,170141,Star
2915,193680,Star
2916,187796,Star
2917,257937,Star
2918,257498,Star
2919,201433,Star
2920,162220,Star
2921,177940,Star
2922,152476,Star
2923,149026,Star
2924,18242,Star
2925,224490,Star
2926,202012,Star
2927,31996,Star
2928,103483,Star
2929,148206,Star
2930,152276,Star
2931,109914,Star
2932,39881,Star
2933,92763,Star
2934,186686,Star
